2025-07-10 17:49:38 | INFO     | vehicle_detection | 🚀 Vehicle Detection Server
2025-07-10 18:54:43 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:54:43 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:54:43 | INFO     | vehicle_detection.broadcaster |    Frames processed: 11098
2025-07-10 18:54:43 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 20
2025-07-10 18:54:43 | INFO     | vehicle_detection.broadcaster |    Connected clients: 1
2025-07-10 18:54:43 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 9.8
2025-07-10 18:54:43 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 9.3
2025-07-10 18:54:43 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.102s
2025-07-10 18:54:43 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 38.0
2025-07-10 18:54:48 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:54:48 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:54:48 | INFO     | vehicle_detection.broadcaster |    Frames processed: 11206
2025-07-10 18:54:48 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 13
2025-07-10 18:54:48 | INFO     | vehicle_detection.broadcaster |    Connected clients: 1
2025-07-10 18:54:48 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.8
2025-07-10 18:54:48 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.2
2025-07-10 18:54:48 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.093s
2025-07-10 18:54:48 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 34.1
2025-07-10 18:54:53 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:54:53 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:54:53 | INFO     | vehicle_detection.broadcaster |    Frames processed: 11314
2025-07-10 18:54:53 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 16
2025-07-10 18:54:53 | INFO     | vehicle_detection.broadcaster |    Connected clients: 1
2025-07-10 18:54:53 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.6
2025-07-10 18:54:53 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.9
2025-07-10 18:54:53 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.086s
2025-07-10 18:54:53 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 31.0
2025-07-10 18:54:58 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:54:58 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:54:58 | INFO     | vehicle_detection.broadcaster |    Frames processed: 11428
2025-07-10 18:54:58 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 10
2025-07-10 18:54:58 | INFO     | vehicle_detection.broadcaster |    Connected clients: 1
2025-07-10 18:54:58 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.9
2025-07-10 18:54:58 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.2
2025-07-10 18:54:58 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.084s
2025-07-10 18:54:58 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 27.4
2025-07-10 18:55:03 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:55:03 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:55:03 | INFO     | vehicle_detection.broadcaster |    Frames processed: 11536
2025-07-10 18:55:03 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 17
2025-07-10 18:55:03 | INFO     | vehicle_detection.broadcaster |    Connected clients: 1
2025-07-10 18:55:03 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.9
2025-07-10 18:55:03 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 11.2
2025-07-10 18:55:03 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.084s
2025-07-10 18:55:03 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 26.1
2025-07-10 18:55:08 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:55:08 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:55:08 | INFO     | vehicle_detection.broadcaster |    Frames processed: 11634
2025-07-10 18:55:08 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 18
2025-07-10 18:55:08 | INFO     | vehicle_detection.broadcaster |    Connected clients: 1
2025-07-10 18:55:08 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.1
2025-07-10 18:55:08 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.5
2025-07-10 18:55:08 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.090s
2025-07-10 18:55:08 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 34.7
2025-07-10 18:55:13 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:55:13 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:55:13 | INFO     | vehicle_detection.broadcaster |    Frames processed: 11740
2025-07-10 18:55:13 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 15
2025-07-10 18:55:13 | INFO     | vehicle_detection.broadcaster |    Connected clients: 1
2025-07-10 18:55:13 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.9
2025-07-10 18:55:13 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.3
2025-07-10 18:55:13 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.092s
2025-07-10 18:55:13 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 37.5
2025-07-10 18:55:18 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:55:18 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:55:18 | INFO     | vehicle_detection.broadcaster |    Frames processed: 11844
2025-07-10 18:55:18 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 15
2025-07-10 18:55:18 | INFO     | vehicle_detection.broadcaster |    Connected clients: 1
2025-07-10 18:55:18 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.2
2025-07-10 18:55:18 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.6
2025-07-10 18:55:18 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.089s
2025-07-10 18:55:18 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 34.9
2025-07-10 18:55:23 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:55:23 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:55:23 | INFO     | vehicle_detection.broadcaster |    Frames processed: 11938
2025-07-10 18:55:23 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 17
2025-07-10 18:55:23 | INFO     | vehicle_detection.broadcaster |    Connected clients: 1
2025-07-10 18:55:23 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.6
2025-07-10 18:55:23 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.0
2025-07-10 18:55:23 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.095s
2025-07-10 18:55:23 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 38.1
2025-07-10 18:55:28 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:55:28 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:55:28 | INFO     | vehicle_detection.broadcaster |    Frames processed: 12038
2025-07-10 18:55:28 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 26
2025-07-10 18:55:28 | INFO     | vehicle_detection.broadcaster |    Connected clients: 1
2025-07-10 18:55:28 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.2
2025-07-10 18:55:28 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 9.7
2025-07-10 18:55:28 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.098s
2025-07-10 18:55:28 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 43.1
2025-07-10 18:55:33 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:55:33 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:55:33 | INFO     | vehicle_detection.broadcaster |    Frames processed: 12136
2025-07-10 18:55:33 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 23
2025-07-10 18:55:33 | INFO     | vehicle_detection.broadcaster |    Connected clients: 1
2025-07-10 18:55:33 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.5
2025-07-10 18:55:33 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 9.9
2025-07-10 18:55:33 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.095s
2025-07-10 18:55:33 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 46.0
2025-07-10 18:55:38 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:55:38 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:55:38 | INFO     | vehicle_detection.broadcaster |    Frames processed: 12236
2025-07-10 18:55:38 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 16
2025-07-10 18:55:38 | INFO     | vehicle_detection.broadcaster |    Connected clients: 1
2025-07-10 18:55:38 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.5
2025-07-10 18:55:38 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 9.9
2025-07-10 18:55:38 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.095s
2025-07-10 18:55:38 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 46.1
2025-07-10 18:55:43 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:55:43 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:55:43 | INFO     | vehicle_detection.broadcaster |    Frames processed: 12338
2025-07-10 18:55:43 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 23
2025-07-10 18:55:43 | INFO     | vehicle_detection.broadcaster |    Connected clients: 1
2025-07-10 18:55:43 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.7
2025-07-10 18:55:43 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.2
2025-07-10 18:55:43 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.093s
2025-07-10 18:55:43 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 42.7
2025-07-10 18:55:48 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:55:48 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:55:48 | INFO     | vehicle_detection.broadcaster |    Frames processed: 12440
2025-07-10 18:55:48 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 22
2025-07-10 18:55:48 | INFO     | vehicle_detection.broadcaster |    Connected clients: 1
2025-07-10 18:55:48 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.9
2025-07-10 18:55:48 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.3
2025-07-10 18:55:48 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.092s
2025-07-10 18:55:48 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 43.8
2025-07-10 18:55:53 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:55:53 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:55:53 | INFO     | vehicle_detection.broadcaster |    Frames processed: 12538
2025-07-10 18:55:53 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 23
2025-07-10 18:55:53 | INFO     | vehicle_detection.broadcaster |    Connected clients: 1
2025-07-10 18:55:53 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.6
2025-07-10 18:55:53 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.1
2025-07-10 18:55:53 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.094s
2025-07-10 18:55:53 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 47.4
2025-07-10 18:55:58 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:55:58 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:55:58 | INFO     | vehicle_detection.broadcaster |    Frames processed: 12636
2025-07-10 18:55:58 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 34
2025-07-10 18:55:58 | INFO     | vehicle_detection.broadcaster |    Connected clients: 1
2025-07-10 18:55:58 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.4
2025-07-10 18:55:58 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 9.9
2025-07-10 18:55:58 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.096s
2025-07-10 18:55:58 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 51.9
2025-07-10 18:56:03 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:56:03 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:56:03 | INFO     | vehicle_detection.broadcaster |    Frames processed: 12734
2025-07-10 18:56:03 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 23
2025-07-10 18:56:03 | INFO     | vehicle_detection.broadcaster |    Connected clients: 1
2025-07-10 18:56:03 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.4
2025-07-10 18:56:03 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 9.9
2025-07-10 18:56:03 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.096s
2025-07-10 18:56:03 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 52.6
2025-07-10 18:56:08 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:56:08 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:56:08 | INFO     | vehicle_detection.broadcaster |    Frames processed: 12834
2025-07-10 18:56:08 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 25
2025-07-10 18:56:08 | INFO     | vehicle_detection.broadcaster |    Connected clients: 1
2025-07-10 18:56:08 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.5
2025-07-10 18:56:08 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.0
2025-07-10 18:56:08 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.096s
2025-07-10 18:56:08 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 47.7
2025-07-10 18:56:13 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:56:13 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:56:13 | INFO     | vehicle_detection.broadcaster |    Frames processed: 12936
2025-07-10 18:56:13 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 25
2025-07-10 18:56:13 | INFO     | vehicle_detection.broadcaster |    Connected clients: 1
2025-07-10 18:56:13 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.7
2025-07-10 18:56:13 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.1
2025-07-10 18:56:13 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.094s
2025-07-10 18:56:13 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 47.1
2025-07-10 18:56:18 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:56:18 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:56:18 | INFO     | vehicle_detection.broadcaster |    Frames processed: 13042
2025-07-10 18:56:18 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 27
2025-07-10 18:56:18 | INFO     | vehicle_detection.broadcaster |    Connected clients: 1
2025-07-10 18:56:18 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 11.0
2025-07-10 18:56:18 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.4
2025-07-10 18:56:18 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.091s
2025-07-10 18:56:18 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 48.0
2025-07-10 18:56:24 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:56:24 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:56:24 | INFO     | vehicle_detection.broadcaster |    Frames processed: 13138
2025-07-10 18:56:24 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 24
2025-07-10 18:56:24 | INFO     | vehicle_detection.broadcaster |    Connected clients: 1
2025-07-10 18:56:24 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.6
2025-07-10 18:56:24 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 10.1
2025-07-10 18:56:24 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.094s
2025-07-10 18:56:24 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 49.2
2025-07-10 18:56:29 | INFO     | vehicle_detection.broadcaster | 📊 Performance Stats:
2025-07-10 18:56:29 | INFO     | vehicle_detection.broadcaster |    Device: MPS
2025-07-10 18:56:29 | INFO     | vehicle_detection.broadcaster |    Frames processed: 13236
2025-07-10 18:56:29 | INFO     | vehicle_detection.broadcaster |    Current vehicles: 27
2025-07-10 18:56:29 | INFO     | vehicle_detection.broadcaster |    Connected clients: 1
2025-07-10 18:56:29 | INFO     | vehicle_detection.broadcaster |    Detection FPS: 10.2
2025-07-10 18:56:29 | INFO     | vehicle_detection.broadcaster |    Broadcast FPS: 9.7
2025-07-10 18:56:29 | INFO     | vehicle_detection.broadcaster |    Avg detection time: 0.098s
2025-07-10 18:56:29 | INFO     | vehicle_detection.broadcaster |    Avg vehicles/frame: 50.2
